,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37
11,17,8,9,12,14,12,10,12,8,6,15,18,8,27,25,6,19,15,9,20,10,8,15,20,20,10,15,0,0,0,0,0,0,0,0,0,0,90
12,3,2,3,3,5,4,4,2,4,1,4,2,5,12,11,4,3,9,2,8,2,1,3,1,3,0,0,0,0,0,0,0,0,0,0,0,0,29
13,2,1,2,4,5,4,5,5,12,3,2,4,5,12,14,3,1,7,8,2,4,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29
14,3,1,2,4,4,6,3,4,19,5,3,2,4,14,15,6,2,9,8,4,3,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33
15,1,1,1,2,3,4,3,4,12,4,4,3,6,4,4,1,3,9,2,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17
16,1,2,1,3,3,2,3,12,5,5,6,10,8,6,1,4,1,7,1,2,1,1,1,2,2,2,1,0,0,0,0,0,0,0,0,0,0,23
17,2,2,2,3,2,3,3,22,8,10,9,4,5,16,4,2,7,2,9,2,2,2,2,3,2,0,0,0,0,0,0,0,0,0,0,0,0,27
18,2,1,2,2,4,4,4,22,7,9,8,2,5,15,1,5,1,11,3,3,2,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,28
19,0,2,1,3,3,3,3,14,5,4,6,2,4,8,2,3,1,6,2,2,2,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,21
20,0,1,1,1,0,1,8,3,4,2,1,2,6,4,0,2,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,10
21,8,6,9,8,9,7,19,63,11,8,8,4,5,12,10,5,51,6,5,6,5,5,5,9,0,0,0,0,0,0,0,0,0,0,0,0,0,58
22,0,1,0,1,0,1,5,3,1,1,0,0,3,3,1,0,1,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
23,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
24,15,7,8,11,10,8,35,40,11,11,15,9,9,16,22,11,4,60,22,8,7,7,6,23,8,0,0,0,0,0,0,0,0,0,0,0,0,84
25,2,1,2,13,35,2,2,2,4,5,4,8,2,7,7,2,4,5,2,11,6,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27
26,2,1,13,24,2,2,5,11,3,4,2,7,5,1,4,2,2,10,5,3,3,1,1,3,1,3,1,0,0,0,0,0,0,0,0,0,0,27
27,2,4,17,53,3,4,2,2,1,3,3,2,6,0,8,4,3,2,8,6,2,5,7,3,9,6,4,0,0,0,0,0,0,0,0,0,0,31
28,7,24,3,2,2,0,1,3,2,1,2,2,2,2,2,1,3,1,2,2,1,3,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,14
29,4,6,17,64,4,7,2,2,3,6,6,3,7,7,9,8,4,12,2,8,6,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43
30,4,9,39,4,6,3,2,1,5,5,4,5,7,2,7,4,2,2,6,8,2,10,8,4,0,0,0,0,0,0,0,0,0,0,0,0,0,34
31,1,2,1,1,3,8,1,1,1,1,3,2,1,2,3,1,2,2,1,2,2,2,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,11
32,2,7,23,3,2,5,5,2,5,6,2,6,4,2,3,3,3,2,7,6,2,3,3,6,0,0,0,0,0,0,0,0,0,0,0,0,0,27
33,3,2,2,4,28,3,1,4,3,2,3,6,5,6,1,5,4,2,6,7,2,3,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,25
34,1,2,1,4,17,1,0,1,1,2,1,1,4,2,4,4,1,3,2,3,5,3,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,13
35,4,3,3,15,44,2,2,3,3,3,2,7,22,3,13,9,5,10,9,7,11,4,3,7,0,0,0,0,0,0,0,0,0,0,0,0,0,40
36,3,3,4,12,52,3,4,2,5,8,5,6,3,6,6,7,14,2,2,6,5,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40
37,1,3,16,1,1,1,1,1,2,1,2,2,2,3,7,1,3,2,2,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14
38,5,23,1,1,1,2,1,2,2,2,1,1,1,3,6,1,5,8,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19
39,0,0,0,5,17,1,1,1,1,1,0,1,1,1,1,1,1,1,2,1,3,4,1,4,2,1,3,0,0,0,0,0,0,0,0,0,0,13
40,7,35,2,4,3,4,3,3,4,1,5,8,2,9,18,3,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24
41,0,4,1,1,1,1,2,2,1,0,2,0,0,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,9
42,1,5,0,1,1,0,1,1,0,1,1,1,1,1,0,1,0,1,0,1,1,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,7
43,1,2,5,0,0,0,1,1,1,1,2,0,1,1,1,1,1,1,1,0,0,1,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,8
44,1,1,3,12,1,1,1,1,0,3,2,3,1,1,1,1,1,2,1,1,2,1,2,2,1,2,1,1,1,0,0,0,0,0,0,0,0,14
45,0,1,2,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3
46,0,1,1,0,1,1,1,1,1,1,0,3,1,0,1,1,1,1,1,0,0,1,0,1,0,0,1,1,1,1,1,1,1,0,0,0,0,11
47,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
48,1,7,1,0,0,1,2,1,1,2,1,2,1,1,1,1,1,1,1,1,2,1,3,2,1,1,1,0,0,0,0,0,0,0,0,0,0,10
49,11,1,1,2,2,2,1,2,2,3,1,2,2,2,1,2,1,2,1,3,3,2,1,2,1,2,1,1,1,0,0,0,0,0,0,0,0,16
50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
51,1,1,1,1,2,1,1,0,2,1,1,1,1,1,1,0,0,1,2,1,1,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,8
52,1,1,8,2,5,4,2,4,3,2,1,1,1,2,1,1,1,2,3,1,1,3,1,3,1,1,1,1,1,0,0,0,0,0,0,0,0,21
53,1,0,1,1,5,1,1,2,2,2,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0,0,0,12
54,1,3,1,1,1,4,2,1,1,2,1,0,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,12
55,0,0,0,1,1,0,0,1,1,0,0,0,1,1,1,0,0,1,1,0,2,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,6
56,0,0,1,0,1,0,1,0,1,1,2,1,0,0,0,0,0,1,1,1,0,0,1,0,1,2,1,2,1,1,0,0,0,0,0,0,0,13
57,0,0,0,1,4,0,1,1,1,2,1,0,0,2,0,0,0,0,1,1,1,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,6
58,0,1,0,1,4,0,1,1,2,2,1,1,1,3,0,1,1,1,0,0,1,1,2,1,2,1,0,0,0,0,0,0,0,0,0,0,0,11
59,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
60,0,1,0,0,3,0,0,0,1,1,1,1,1,0,0,1,0,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4
61,0,1,0,2,1,0,0,1,1,1,0,0,1,0,1,1,0,0,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,7
