,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37
45,0,1,4,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,3
46,0,1,0,0,1,1,1,1,2,1,0,3,2,0,1,1,1,2,1,0,0,1,0,1,0,0,1,1,1,2,1,1,0,0,1,0,0,13
47,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
48,1,6,1,1,0,1,1,1,1,1,1,3,1,1,1,1,1,1,1,1,2,1,3,2,2,1,1,0,1,1,0,0,0,0,0,0,0,9
49,12,0,1,3,2,3,2,2,2,3,1,3,2,2,1,2,1,2,1,4,2,3,1,2,1,2,2,2,1,0,0,0,0,0,0,0,0,15
50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
51,0,1,1,1,3,1,2,0,2,2,1,1,1,1,1,0,1,1,3,2,1,1,2,1,2,1,0,0,0,0,0,0,0,0,0,0,0,8
52,1,1,8,2,4,4,2,4,4,3,1,1,1,1,1,1,1,3,3,1,1,3,1,4,0,2,1,1,2,0,0,0,0,0,0,0,0,20
53,1,0,0,1,4,1,1,2,2,1,1,1,1,1,1,0,1,1,0,1,1,2,1,1,1,1,2,2,3,1,1,1,0,0,0,0,0,11
54,1,3,1,0,1,4,2,1,1,3,1,0,1,1,1,1,2,2,2,2,1,2,2,3,2,0,1,0,0,0,0,0,0,0,0,0,0,13
55,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,1,1,1,0,2,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,6
56,0,1,0,1,0,0,0,1,1,1,1,1,0,0,0,1,0,1,1,1,0,0,1,0,1,2,1,2,1,2,0,0,0,0,0,1,0,7
57,0,0,0,0,4,1,0,0,1,1,1,0,1,2,0,0,1,0,1,1,1,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,4
58,1,1,0,1,4,1,1,1,2,1,1,1,2,3,0,0,1,1,0,0,2,2,3,2,3,2,1,0,0,0,0,0,0,0,0,0,0,10
59,0,0,0,0,2,1,0,0,0,1,1,0,0,0,0,0,1,0,1,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,8
60,0,1,0,0,4,1,0,1,1,1,1,1,1,0,0,1,1,0,1,1,1,1,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5
61,0,1,0,2,1,1,1,2,1,1,0,1,1,0,1,1,0,0,1,1,2,2,2,1,0,2,0,0,0,0,0,0,0,0,0,0,0,9
